date,region,product,revenue,cost,units,source_file
2015-09-29,Pennsylvania,"Hon 30"" x 60"" Table with Locking Drawer",409.272,491.1264,2,2015-09_dump.csv
2015-09-29,Pennsylvania,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",55.44,37.422,11,2015-09_dump.csv
2015-09-29,Pennsylvania,Southworth Parchment Paper & Envelopes,20.928,14.1264,4,2015-09_dump.csv
2015-09-29,Pennsylvania,Tennsco Single-Tier Lockers,1801.632,2139.438,6,2015-09_dump.csv
2015-09-29,Pennsylvania,Hon 4060 Series Tables,67.176,87.3288,1,2015-09_dump.csv
2015-09-23,Minnesota,Xerox 217,32.4,16.848,5,2015-09_dump.csv
2015-09-23,Minnesota,Carina Double Wide Media Storage Towers in Natural & Black,404.9,388.704,5,2015-09_dump.csv
2015-09-23,Minnesota,Ibico EPK-21 Electric Binding System,9449.95,4819.474500000001,5,2015-09_dump.csv
2015-09-23,Minnesota,GBC Instant Report Kit,12.94,6.47,2,2015-09_dump.csv
2015-09-19,North Carolina,Project Tote Personal File,67.344,59.7678,6,2015-09_dump.csv
2015-09-19,North Carolina,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",2624.985,3569.9796,3,2015-09_dump.csv
2015-09-08,Virginia,Advantus Plastic Paper Clips,45.0,23.4,9,2015-09_dump.csv
2015-09-08,Virginia,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",209.97,119.6829,3,2015-09_dump.csv
2015-09-21,Pennsylvania,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",11.352,7.2369,3,2015-09_dump.csv
2015-09-21,Pennsylvania,Staple-on labels,20.808,13.7853,9,2015-09_dump.csv
2015-09-20,California,Staple holder,43.92,32.0616,4,2015-09_dump.csv
2015-09-20,California,Ibico Plastic and Wire Spiral Binding Combs,20.232,13.6566,3,2015-09_dump.csv
2015-09-19,New York,Hon Olson Stacker Stools,887.103,709.6823999999999,7,2015-09_dump.csv
2015-09-08,New York,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,16.78,12.585,2,2015-09_dump.csv
2015-09-02,New York,SANFORD Major Accent Highlighters,21.24,13.1688,3,2015-09_dump.csv
2015-09-17,California,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,96.9582,3,2015-09_dump.csv
2015-09-08,Washington,Prang Colored Pencils,5.88,3.234,2,2015-09_dump.csv
2015-09-08,Washington,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",975.92,853.93,5,2015-09_dump.csv
2015-09-08,Washington,"Hunt PowerHouse Electric Pencil Sharpener, Blue",303.84,212.688,8,2015-09_dump.csv
2015-09-08,Washington,Carina Double Wide Media Storage Towers in Natural & Black,485.88,466.4448,6,2015-09_dump.csv
2015-09-02,New York,Newell 324,57.75,41.58,5,2015-09_dump.csv
2015-09-02,New York,Easy-staple paper,14.94,7.9182,3,2015-09_dump.csv
2015-09-03,New York,Avery 514,14.4,7.344,5,2015-09_dump.csv
2015-09-02,Illinois,Logitech Wireless Performance Mouse MX for PC and Mac,239.976,185.9814,3,2015-09_dump.csv
2015-09-14,New York,KI Adjustable-Height Table,464.292,572.6268,9,2015-09_dump.csv
2015-09-14,New York,Staple envelope,68.46,36.9684,7,2015-09_dump.csv
2015-09-14,New York,Ativa V4110MDD Micro-Cut Shredder,2799.96,1427.9796,4,2015-09_dump.csv
2015-09-14,New York,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,601.3,402.871,2,2015-09_dump.csv
2015-09-14,New York,Spigen Samsung Galaxy S5 Case Wallet,16.99,12.572599999999998,1,2015-09_dump.csv
2015-09-14,New York,Vtech CS6719,287.97,207.33840000000004,3,2015-09_dump.csv
2015-09-14,New York,Xerox 198,44.82,23.7546,9,2015-09_dump.csv
2015-09-20,Maryland,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",164.22,113.3118,3,2015-09_dump.csv
2015-09-20,Maryland,O'Sullivan Living Dimensions 2-Shelf Bookcases,362.94,326.646,3,2015-09_dump.csv
2015-09-20,Maryland,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,59.98,33.58879999999999,2,2015-09_dump.csv
2015-09-07,Texas,Panasonic KX TS3282B Corded phone,196.776,182.0178,3,2015-09_dump.csv
2015-09-07,Texas,"Angle-D Binders with Locking Rings, Label Holders",2.92,7.737999999999999,2,2015-09_dump.csv
2015-09-07,Texas,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",200.795,223.743,1,2015-09_dump.csv
2015-09-07,Texas,Belkin Standard 104 key USB Keyboard,46.688,49.606,4,2015-09_dump.csv
2015-09-07,Texas,Dixon Ticonderoga Core-Lock Colored Pencils,21.864,18.3111,3,2015-09_dump.csv
2015-09-13,Texas,"Padded Folding Chairs, Black, 4/Carton",340.116,349.8336,6,2015-09_dump.csv
2015-09-08,Texas,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",17.904,11.6376,2,2015-09_dump.csv
2015-09-08,Texas,SAFCO Arco Folding Chair,966.7,980.51,5,2015-09_dump.csv
2015-09-08,Texas,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",182.112,120.6492,6,2015-09_dump.csv
2015-09-21,Texas,Dana Swing-Arm Lamps,8.544,16.02,2,2015-09_dump.csv
2015-09-05,Florida,Telescoping Adjustable Floor Lamp,31.984,29.985000000000003,2,2015-09_dump.csv
2015-09-12,Kansas,Compact Automatic Electric Letter Opener,357.93,350.7714,3,2015-09_dump.csv
2015-09-12,Kansas,SanDisk Cruzer 16 GB USB Flash Drive,57.4,46.494,5,2015-09_dump.csv
2015-09-12,Kansas,GBC DocuBind P100 Manual Binding Machine,331.96,182.578,2,2015-09_dump.csv
2015-09-12,Kansas,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,27.580800000000004,2,2015-09_dump.csv
2015-09-26,California,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,512.3580000000001,3,2015-09_dump.csv
2015-09-26,California,Xerox 217,19.44,10.1088,3,2015-09_dump.csv
2015-09-29,Washington,Longer-Life Soft White Bulbs,6.16,3.2032000000000003,2,2015-09_dump.csv
2015-09-29,Washington,"Bevis Oval Conference Table, Walnut",2348.82,1949.5206000000005,9,2015-09_dump.csv
2015-09-23,Ohio,EcoTones Memo Sheets,28.8,18.72,9,2015-09_dump.csv
2015-09-22,Illinois,"SAFCO Commercial Wire Shelving, Black",331.536,414.42,3,2015-09_dump.csv
2015-09-29,New York,"Dual Level, Single-Width Filing Carts",1395.54,1032.6996,9,2015-09_dump.csv
2015-09-29,New York,"Seth Thomas 14"" Putty-Colored Wall Clock",117.36,80.9784,4,2015-09_dump.csv
2015-09-29,New York,Avery 48,18.9,10.205999999999998,3,2015-09_dump.csv
2015-09-29,New York,White Computer Printout Paper by Universal,77.52,39.5352,2,2015-09_dump.csv
2015-09-10,Virginia,Tuff Stuff Recycled Round Ring Binders,9.64,4.9164,2,2015-09_dump.csv
2015-09-07,Oklahoma,KI Adjustable-Height Table,429.9,318.126,5,2015-09_dump.csv
2015-09-07,Oklahoma,Avery Recycled Flexi-View Covers for Binding Systems,32.06,16.671200000000002,2,2015-09_dump.csv
2015-09-07,Oklahoma,"Padded Folding Chairs, Black, 4/Carton",161.96,116.6112,2,2015-09_dump.csv
2015-09-07,Oklahoma,Akro-Mils 12-Gallon Tote,19.86,14.1006,2,2015-09_dump.csv
2015-09-16,New York,"Avery Trapezoid Extra Heavy Duty 4"" Binders",33.552,20.97,1,2015-09_dump.csv
2015-09-11,California,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",127.95,106.1985,3,2015-09_dump.csv
2015-09-15,Pennsylvania,"Seth Thomas 16"" Steel Case Clock",103.936,87.0464,4,2015-09_dump.csv
2015-09-06,California,"Eldon Expressions Wood and Plastic Desk Accessories, Cherry Wood",41.88,29.7348,6,2015-09_dump.csv
2015-09-06,California,Avery 516,58.48,30.994399999999995,8,2015-09_dump.csv
2015-09-13,Ohio,Acco Suede Grain Vinyl Round Ring Binder,2.502,4.5036,3,2015-09_dump.csv
2015-09-23,Delaware,Wilson Jones Suede Grain Vinyl Binders,11.12,5.671199999999999,4,2015-09_dump.csv
2015-09-25,Colorado,Dixon Ticonderoga Core-Lock Colored Pencils,14.576,12.2074,2,2015-09_dump.csv
2015-09-21,Pennsylvania,"Angle-D Binders with Locking Rings, Label Holders",6.57,11.607,3,2015-09_dump.csv
2015-09-02,Texas,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,559.71,680.9805,3,2015-09_dump.csv
2015-09-19,Washington,"Decoflex Hanging Personal Folder File, Blue",92.52,67.5396,6,2015-09_dump.csv
2015-09-30,Ohio,Eureka Sanitaire  Commercial Upright,795.408,735.7524,6,2015-09_dump.csv
2015-09-15,New York,Easy-staple paper,14.94,7.9182,3,2015-09_dump.csv
2015-09-15,New York,"Master Caster Door Stop, Large Neon Orange",14.56,8.2992,2,2015-09_dump.csv
2015-09-23,New York,Avery Binding System Hidden Tab Executive Style Index Sets,18.464,11.54,4,2015-09_dump.csv
2015-09-10,Oregon,Peel & Seel Envelopes,21.728,14.1232,7,2015-09_dump.csv
2015-09-10,Oregon,GuestStacker Chair with Chrome Finish Legs,1487.04,1338.336,5,2015-09_dump.csv
2015-09-17,Oregon,Newell 313,5.248,4.7888,2,2015-09_dump.csv
2015-09-17,Oregon,Boston 16701 Slimline Battery Pencil Sharpener,38.256,33.474000000000004,3,2015-09_dump.csv
2015-09-17,Oregon,Riverleaf Stik-Withit Designer Note Cubes,40.24,27.162000000000003,5,2015-09_dump.csv
2015-09-17,Oregon,Plantronics Single Ear Headset,29.925,51.870000000000005,5,2015-09_dump.csv
2015-09-17,Oregon,Xerox 1960,148.704,102.234,6,2015-09_dump.csv
2015-09-17,Oregon,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",55.92,39.144000000000005,10,2015-09_dump.csv
2015-09-09,North Carolina,"3D Systems Cube Printer, 2nd Generation, White",1299.99,1871.9856,2,2015-09_dump.csv
2015-09-10,New Jersey,Kensington 6 Outlet Guardian Standard Surge Protector,81.92,59.8016,4,2015-09_dump.csv
2015-09-10,New Jersey,"Dana Fluorescent Magnifying Lamp, White, 36""",254.9,178.43,5,2015-09_dump.csv
2015-09-09,Ohio,Nu-Dell Executive Frame,60.672,47.7792,6,2015-09_dump.csv
2015-09-09,Ohio,Newell 320,30.816,28.1196,9,2015-09_dump.csv
2015-09-26,Pennsylvania,"Avery Durable Slant Ring Binders, No Labels",5.97,10.547,5,2015-09_dump.csv
2015-09-26,Pennsylvania,DAX Black Cherry Wood-Tone Poster Frame,21.184,16.4176,1,2015-09_dump.csv
2015-09-26,Pennsylvania,"Acco Six-Outlet Power Strip, 4' Cord Length",41.376,38.2728,6,2015-09_dump.csv
2015-09-22,California,"File Shuttle II and Handi-File, Black",169.45,127.0875,5,2015-09_dump.csv
2015-09-22,California,Tennsco Commercial Shelving,40.68,40.2732,2,2015-09_dump.csv
2015-09-01,New York,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,15.4336,2,2015-09_dump.csv
2015-09-01,New York,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,299.88,3,2015-09_dump.csv
2015-09-07,California,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",27.36,19.9728,4,2015-09_dump.csv
2015-09-07,California,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",20.56,10.8968,2,2015-09_dump.csv
2015-09-07,California,Avery Legal 4-Ring Binder,83.92,52.45,5,2015-09_dump.csv
2015-09-09,Illinois,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",10.896,7.491000000000001,3,2015-09_dump.csv
2015-09-03,Texas,GBC VeloBinder Strips,7.68,19.2,5,2015-09_dump.csv
2015-09-14,Texas,Revere Boxed Rubber Bands by Revere,6.048,7.4088,4,2015-09_dump.csv
2015-09-14,Texas,Xerox 1900,6.848,4.708,2,2015-09_dump.csv
2015-09-14,Texas,Stacking Trays by OIC,9.96,16.683,5,2015-09_dump.csv
2015-09-14,Texas,Trimflex Flexible Post Binders,8.552,22.2352,2,2015-09_dump.csv
2015-09-19,California,Revere Boxed Rubber Bands by Revere,5.67,5.5566,3,2015-09_dump.csv
2015-09-13,Washington,OIC Thumb-Tacks,5.7,3.0210000000000004,5,2015-09_dump.csv
2015-09-13,Washington,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,14.19,8.655899999999999,3,2015-09_dump.csv
2015-09-13,Washington,Acme Value Line Scissors,7.3,5.109999999999999,2,2015-09_dump.csv
2015-09-13,Washington,Logitech Wireless Performance Mouse MX for PC and Mac,199.98,123.9876,2,2015-09_dump.csv
2015-09-13,Washington,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,144.96,84.0768,4,2015-09_dump.csv
2015-09-13,Washington,WD My Passport Ultra 500GB Portable External Hard Drive,118.0,97.94,2,2015-09_dump.csv
2015-09-13,Washington,Xerox 1942,48.94,24.47,1,2015-09_dump.csv
2015-09-13,Washington,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",22.66,12.9162,2,2015-09_dump.csv
2015-09-08,New York,Global Super Steno Chair,172.764,159.32680000000002,2,2015-09_dump.csv
2015-09-08,New York,Nontoxic Chalk,3.52,1.8304,2,2015-09_dump.csv
2015-09-20,Illinois,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",493.43,563.92,5,2015-09_dump.csv
2015-09-20,Illinois,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,11.12,7.645,2,2015-09_dump.csv
2015-09-20,California,Xerox 1900,8.56,4.708,2,2015-09_dump.csv
2015-09-02,Arkansas,GBC DocuBind TL300 Electric Binding System,1793.98,950.8094,2,2015-09_dump.csv
2015-09-19,Arizona,Hon 2111 Invitation Series Straight Table,73.915,119.7423,1,2015-09_dump.csv
2015-09-28,Florida,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,337.088,320.2336,4,2015-09_dump.csv
2015-09-21,New York,Boston 16801 Nautilus Battery Pencil Sharpener,66.03,48.8622,3,2015-09_dump.csv
2015-09-02,Illinois,Logitech Gaming G510s - Keyboard,475.944,380.7552,7,2015-09_dump.csv
2015-09-23,Delaware,Newell 351,9.84,6.9864,3,2015-09_dump.csv
2015-09-23,Delaware,Ibico Covers for Plastic or Wire Binding Elements,34.5,18.975,3,2015-09_dump.csv
2015-09-20,New York,Ooma Telo VoIP Home Phone System,629.95,472.4625,5,2015-09_dump.csv
2015-09-20,New York,Global Leather Executive Chair,631.782,491.3860000000001,2,2015-09_dump.csv
2015-09-20,New York,DMI Eclipse Executive Suite Bookcases,801.568,811.5876,2,2015-09_dump.csv
2015-09-20,New York,Avery 485,75.18,39.845400000000005,6,2015-09_dump.csv
2015-09-20,New York,Euro-Pro Shark Turbo Vacuum,30.98,22.9252,1,2015-09_dump.csv
2015-09-20,New York,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,688.4541,9,2015-09_dump.csv
2015-09-12,New York,HON 5400 Series Task Chairs for Big and Tall,3785.292,3364.704,6,2015-09_dump.csv
2015-09-08,California,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,5.5952,2,2015-09_dump.csv
2015-09-07,Illinois,Acco Hot Clips Clips to Go,13.16,9.0475,5,2015-09_dump.csv
2015-09-07,Illinois,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,10.3356,3,2015-09_dump.csv
2015-09-07,Illinois,Ibico Hi-Tech Manual Binding System,304.99,838.7225,5,2015-09_dump.csv
2015-09-26,Ohio,Hoover Commercial Lightweight Upright Vacuum,16.704,15.4512,6,2015-09_dump.csv
2015-09-26,Ohio,Maxell CD-R Discs,3.152,2.6792,2,2015-09_dump.csv
2015-09-26,Ohio,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",32.896,21.7936,4,2015-09_dump.csv
2015-09-22,New York,"Computer Room Manger, 14""",97.44,62.3616,3,2015-09_dump.csv
2015-09-22,New York,Cardinal Holdit Business Card Pockets,3.984,2.5896,1,2015-09_dump.csv
2015-09-22,New York,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",13.04,7.3024,4,2015-09_dump.csv
2015-09-22,New York,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,579.528,495.8184,4,2015-09_dump.csv
2015-09-29,Washington,GBC Standard Plastic Binding Systems' Combs,10.048,6.908,2,2015-09_dump.csv
2015-09-29,Washington,Fellowes Super Stor/Drawer Files,807.75,654.2775,5,2015-09_dump.csv
2015-09-26,Illinois,"Maxell Pro 80 Minute CD-R, 10/Pack",153.824,115.368,11,2015-09_dump.csv
2015-10-20,Michigan,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",211.96,203.4816,4,2015-10_dump.xlsx
2015-10-12,California,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",14.9,10.728,5,2015-10_dump.xlsx
2015-10-12,California,"Sortfiler Multipurpose Personal File Organizer, Black",21.39,15.1869,1,2015-10_dump.xlsx
2015-10-22,Ohio,"Seth Thomas 14"" Putty-Colored Wall Clock",93.888,80.97840000000001,4,2015-10_dump.xlsx
2015-10-06,California,Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink,9.09,7.1811,3,2015-10_dump.xlsx
2015-10-29,Illinois,Apple iPhone 5S,2735.952,2393.958,6,2015-10_dump.xlsx
2015-10-07,Pennsylvania,"Seth Thomas 16"" Steel Case Clock",129.92,108.808,5,2015-10_dump.xlsx
2015-10-13,Washington,Newell 32,11.52,8.2944,4,2015-10_dump.xlsx
2015-10-13,Washington,"Bevis Round Bullnose 29"" High Table Top",1298.55,986.8979999999999,5,2015-10_dump.xlsx
2015-10-13,Washington,Belkin F9G930V10-GRY 9 Outlet Surge,213.92,151.8832,4,2015-10_dump.xlsx
2015-10-13,Washington,Sony 16GB Class 10 Micro SDHC R40 Memory Card,25.78,23.202,2,2015-10_dump.xlsx
2015-10-03,Illinois,"Global High-Back Leather Tilter, Burgundy",258.279,328.3833,3,2015-10_dump.xlsx
2015-10-19,California,Spiral Phone Message Books with Labels by Adams,13.44,6.854399999999999,3,2015-10_dump.xlsx
2015-10-21,Ohio,Fellowes Superior 10 Outlet Split Surge Protector,121.792,108.0904,4,2015-10_dump.xlsx
2015-10-21,Ohio,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",409.59,532.467,3,2015-10_dump.xlsx
2015-10-18,Alabama,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",275.97,264.9312,3,2015-10_dump.xlsx
2015-10-18,Alabama,Avaya IP Phone 1140E VoIP phone,1394.95,1032.263,5,2015-10_dump.xlsx
2015-10-18,Alabama,"Global Wood Trimmed Manager's Task Chair, Khaki",545.88,474.9156,6,2015-10_dump.xlsx
2015-10-31,California,Staples,11.34,6.1236,3,2015-10_dump.xlsx
2015-10-31,California,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",80.3,59.422,5,2015-10_dump.xlsx
2015-10-31,California,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",15.968,10.5788,2,2015-10_dump.xlsx
2015-10-31,California,Xerox 1952,64.74,34.31219999999999,13,2015-10_dump.xlsx
2015-10-31,California,"Fellowes Twister Kit, Gray/Clear, 3/pkg",19.296,13.266,3,2015-10_dump.xlsx
2015-10-31,California,Tennsco Regal Shelving Units,405.64,393.4708,4,2015-10_dump.xlsx
2015-10-31,California,Novimex Fabric Task Chair,146.352,155.499,3,2015-10_dump.xlsx
2015-10-31,California,Maxell LTO Ultrium - 800 GB,251.91,204.0471,9,2015-10_dump.xlsx
2015-10-31,California,Newell 325,12.39,8.673,3,2015-10_dump.xlsx
2015-10-03,California,Bevis Round Conference Room Tables and Bases,143.432,139.8462,1,2015-10_dump.xlsx
2015-10-03,California,"Global Deluxe Stacking Chair, Gray",122.352,108.5874,3,2015-10_dump.xlsx
2015-10-24,Florida,Xerox 210,10.368,6.7392,2,2015-10_dump.xlsx
2015-10-15,Florida,"Executive Impressions 13"" Clairmont Wall Clock",15.384,11.3457,1,2015-10_dump.xlsx
2015-10-04,California,Avery 512,14.45,7.658499999999999,5,2015-10_dump.xlsx
2015-10-04,California,GBC Recycled Regency Composition Covers,95.648,64.5624,2,2015-10_dump.xlsx
2015-10-24,California,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.272,23.1336,3,2015-10_dump.xlsx
2015-10-02,Arizona,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",9.408,5.997599999999999,2,2015-10_dump.xlsx
2015-10-02,Arizona,Staples,4.672,3.212,2,2015-10_dump.xlsx
2015-10-02,Arizona,Bose SoundLink Bluetooth Speaker,318.4,210.94,2,2015-10_dump.xlsx
2015-10-02,Arizona,Letter or Legal Size Expandable Poly String Tie Envelopes,12.768,8.139600000000002,6,2015-10_dump.xlsx
2015-10-02,Arizona,Stiletto Hand Letter Openers,15.36,18.624,2,2015-10_dump.xlsx
2015-10-02,Arizona,Pyle PMP37LED,230.376,210.2181,3,2015-10_dump.xlsx
2015-10-02,Arizona,Kingston Digital DataTraveler 16GB USB 2.0,7.16,7.2495,1,2015-10_dump.xlsx
2015-10-11,Pennsylvania,Fellowes High-Stak Drawer Files,281.904,271.3326,2,2015-10_dump.xlsx
2015-10-11,Pennsylvania,Airmail Envelopes,201.432,133.4487,3,2015-10_dump.xlsx
2015-10-24,South Carolina,Advantus Map Pennant Flags and Round Head Tacks,11.85,8.058,3,2015-10_dump.xlsx
2015-10-07,Texas,"Fellowes Personal Hanging Folder Files, Navy",107.44,96.696,10,2015-10_dump.xlsx
2015-10-28,California,Avery Non-Stick Binders,7.184,4.939,2,2015-10_dump.xlsx
2015-10-28,California,Serrated Blade or Curved Handle Hand Letter Openers,6.28,6.2172,2,2015-10_dump.xlsx
2015-10-28,California,Premier Automatic Letter Opener,480.74,466.3178,2,2015-10_dump.xlsx
2015-10-28,California,O'Sullivan Living Dimensions 2-Shelf Bookcases,616.998,653.292,6,2015-10_dump.xlsx
2015-10-28,California,Eldon Portable Mobile Manager,141.4,103.222,5,2015-10_dump.xlsx
2015-10-11,Washington,DAX Cubicle Frames - 8x10,63.47,44.429,11,2015-10_dump.xlsx
2015-10-11,Washington,WD My Passport Ultra 1TB Portable External Hard Drive,345.0,286.35,5,2015-10_dump.xlsx
2015-10-11,California,Iris Project Case,31.92,23.6208,4,2015-10_dump.xlsx
2015-10-11,California,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,433.568,498.6032,2,2015-10_dump.xlsx
2015-10-31,Rhode Island,Lumber Crayons,49.25,30.535,5,2015-10_dump.xlsx
2015-10-31,Rhode Island,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",10.16,5.3848,2,2015-10_dump.xlsx
2015-10-31,Rhode Island,"Eldon Expressions Wood Desk Accessories, Oak",14.76,10.4796,2,2015-10_dump.xlsx
2015-10-31,Rhode Island,GBC Recycled VeloBinder Covers,34.08,18.4032,2,2015-10_dump.xlsx
2015-10-31,Rhode Island,Eldon Wave Desk Accessories,17.67,9.895200000000003,3,2015-10_dump.xlsx
2015-10-31,Rhode Island,Hon Pagoda Stacking Chairs,1604.9,1123.43,5,2015-10_dump.xlsx
2015-10-31,Rhode Island,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",385.686,446.2938,1,2015-10_dump.xlsx
2015-10-26,Washington,Tenex Chairmats For Use With Carpeted Floors,63.92,60.724,4,2015-10_dump.xlsx
2015-10-26,Washington,Vtech CS6719,383.96,345.564,5,2015-10_dump.xlsx
2015-10-10,California,"Global Deluxe Stacking Chair, Gray",122.352,108.5874,3,2015-10_dump.xlsx
